name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Smart Events & Exhibitions,09054904318,,Near Aparna Orchids Kondapur,Hitex Road Kondapur,hyderabad,3.3,7 Ratings,"Event Organisers, Events & Shows Products On Rent",17.467957295531,78.372754483507,500084,040PXX40.XX40.240313135505.N5D7,https://www.justdial.com/Hyderabad/Smart-Events-Exhibitions-Near-Aparna-Orchids-Kondapur/040PXX40-XX40-240313135505-N5D7_BZDET,3.3,https://content.jdmagicbox.com/v2/comp/hyderabad/d7/040pxx40.xx40.240313135505.n5d7/catalogue/smart-events-and-exhibitions-kondapur-hyderabad-event-organisers-ks7lezxzpo.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d7/040pxx40.xx40.240313135505.n5d7/catalogue/cuiy6thaezr7ohv-8qwgozgn0q.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d7/040pxx40.xx40.240313135505.n5d7/catalogue/smart-events-and-exhibitions-kondapur-hyderabad-event-organisers-2u58uhph88.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d7/040pxx40.xx40.240313135505.n5d7/catalogue/smart-events-and-exhibitions-kondapur-hyderabad-event-organisers-x5bo03qr0f.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d7/040pxx40.xx40.240313135505.n5d7/catalogue/smart-events-and-exhibitions-kondapur-hyderabad-event-organisers-jxl14ys97r.jpg,1,5
Grace & Glamour,07411849257,, Banjara Hills,Banjara Hills,hyderabad,5,28 Ratings,"Caterers, Photographers",17.4281121,78.4262719,500034,040PXX40.XX40.250328111019.C5C2,https://www.justdial.com/Hyderabad/Grace-Glamour-Banjara-Hills/040PXX40-XX40-250328111019-C5C2_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/c2/040pxx40.xx40.250328111019.c5c2/catalogue/grace-and-glamour-banjara-hills-hyderabad-flower-decorators-dk507zwp6b.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c2/040pxx40.xx40.250328111019.c5c2/catalogue/grace-and-glamour-banjara-hills-hyderabad-flower-decorators-zb0zzf36vd.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c2/040pxx40.xx40.250328111019.c5c2/catalogue/grace-and-glamour-banjara-hills-hyderabad-flower-decorators-h60zz4wgw4.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c2/040pxx40.xx40.250328111019.c5c2/catalogue/grace-and-glamour-banjara-hills-hyderabad-flower-decorators-4vg8d48ter.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c2/040pxx40.xx40.250328111019.c5c2/catalogue/grace-and-glamour-banjara-hills-hyderabad-flower-decorators-ck9ef37wom.jpg,1,5
MYRA EVENT'S AND ENTERTAINMENTS,08147220902,,Victoria School Saroor Nagar,KOTHAPET Saroor Nagar,hyderabad,4.8,62 Ratings,"Event Organisers, Birthday Party Organisers",17.3440512,78.5248707,500035,040PXX40.XX40.241226164316.T2R1,https://www.justdial.com/Hyderabad/MYRA-EVENTS-AND-ENTERTAINMENTS-Victoria-School-Saroor-Nagar/040PXX40-XX40-241226164316-T2R1_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/r1/040pxx40.xx40.241226164316.t2r1/catalogue/myra-event-s-and-entertainments-saroor-nagar-hyderabad-event-organisers-w7q51zzx0i.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/r1/040pxx40.xx40.241226164316.t2r1/catalogue/myra-event-s-and-entertainments-saroor-nagar-hyderabad-event-organisers-o70boz823j.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/r1/040pxx40.xx40.241226164316.t2r1/catalogue/myra-event-s-and-entertainments-saroor-nagar-hyderabad-event-organisers-pl0uwpyuy2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/r1/040pxx40.xx40.241226164316.t2r1/catalogue/myra-event-s-and-entertainments-saroor-nagar-hyderabad-event-organisers-rj8bxwbntu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/r1/040pxx40.xx40.241226164316.t2r1/catalogue/myra-event-s-and-entertainments-saroor-nagar-hyderabad-event-organisers-2v14c3741w.jpg,1,5
The Hyderabad Decoration and Events,08904618130,,Near By Sultan Sultan Shahi,Sultan Shahi Road Sultan Shahi,hyderabad,4.9,8 Ratings,"Birthday Party Decorators, Event Organisers",17.3512553,78.4807896,500065,040PXX40.XX40.250317171826.F6F5,https://www.justdial.com/Hyderabad/The-Hyderabad-Decoration-and-Events-Near-By-Sultan-Sultan-Shahi/040PXX40-XX40-250317171826-F6F5_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/f5/040pxx40.xx40.250317171826.f6f5/catalogue/the-hyderabad-decoration-and-events-sultan-shahi-hyderabad-event-organisers-mdfjt2roqw.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f5/040pxx40.xx40.250317171826.f6f5/catalogue/the-hyderabad-decoration-and-events-sultan-shahi-hyderabad-event-organisers-qyp6w8vaf7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f5/040pxx40.xx40.250317171826.f6f5/catalogue/the-hyderabad-decoration-and-events-sultan-shahi-hyderabad-event-organisers-92gzzhyc8x.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f5/040pxx40.xx40.250317171826.f6f5/catalogue/the-hyderabad-decoration-and-events-sultan-shahi-hyderabad-event-organisers-xhj6s70k1c.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f5/040pxx40.xx40.250317171826.f6f5/catalogue/the-hyderabad-decoration-and-events-sultan-shahi-hyderabad-event-organisers-ghkvveed7c.jpg,1,5
Balaji Lal Sound,09980948796,,Near Linga Tiffens Asif Nagar,Old Mallepally Asif Nagar,hyderabad,4.9,52 Ratings,"Flower Decorators, Birthday Party Decorators",17.3867929,78.4556382,500028,040PXX40.XX40.240112134409.C8T7,https://www.justdial.com/Hyderabad/Balaji-Lal-Sound-Near-Linga-Tiffens-Asif-Nagar/040PXX40-XX40-240112134409-C8T7_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/t7/040pxx40.xx40.240112134409.c8t7/catalogue/balaji-lal-sound-asif-nagar-hyderabad-event-organisers-g37a0vnv17.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t7/040pxx40.xx40.240112134409.c8t7/catalogue/balaji-lal-sound-asif-nagar-hyderabad-photographers-xgd3v170pe.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t7/040pxx40.xx40.240112134409.c8t7/catalogue/balaji-lal-sound-asif-nagar-hyderabad-photographers-ftkcpxojt7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t7/040pxx40.xx40.240112134409.c8t7/catalogue/balaji-lal-sound-asif-nagar-hyderabad-photographers-v7cq8trsa1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t7/040pxx40.xx40.240112134409.c8t7/catalogue/balaji-lal-sound-asif-nagar-hyderabad-photographers-xx9x7zla6r.jpg,1,5
Rose Wonders LLP,09035036231,,Jublee Wines Spot Vivaha Bhojznambu Restaurant Opposite Icrisat Colony Jubilee Hills,Icrisat Colony-Jubilee Hills,hyderabad,4.8,138 Ratings,"Event Organisers, Balloon Decorators",17.4338259,78.4184527,500033,040PXX40.XX40.190907102205.X6I4,https://www.justdial.com/Hyderabad/Rose-Wonders-LLP-Jublee-Wines-Spot-Vivaha-Bhojznambu-Restaurant-Opposite-Icrisat-Colony-Jubilee-Hills/040PXX40-XX40-190907102205-X6I4_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/i4/040pxx40.xx40.190907102205.x6i4/catalogue/rose-wonders-llp-icrisat-colony-jubilee-hills-hyderabad-event-organisers-nd9oc6s4o7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i4/040pxx40.xx40.190907102205.x6i4/catalogue/rose-wonders-icrisat-colony-jubilee-hills-hyderabad-event-organisers-ahpi4jokwn.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i4/040pxx40.xx40.190907102205.x6i4/catalogue/rose-wonders-llp-icrisat-colony-jubilee-hills-hyderabad-event-organisers-yww48f4wpf.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i4/040pxx40.xx40.190907102205.x6i4/catalogue/rose-wonders-llp-icrisat-colony-jubilee-hills-hyderabad-event-organisers-02uj9affb1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i4/040pxx40.xx40.190907102205.x6i4/catalogue/rose-wonders-llp-icrisat-colony-jubilee-hills-hyderabad-event-organisers-6kqifw4w38.jpg,1,5
Team Celebration,08401995791,, Madhapur,Kakatiya Hills Madhapur,hyderabad,4.2,3 Ratings,"Event Organisers, Birthday Party Organisers",17.4411482,78.391069,500081,040PXX40.XX40.250903142740.G9S3,https://www.justdial.com/Hyderabad/Team-Celebration-Madhapur/040PXX40-XX40-250903142740-G9S3_BZDET,4.2,https://content.jdmagicbox.com/v2/comp/hyderabad/s3/040pxx40.xx40.250903142740.g9s3/catalogue/9uohqf53s474u79-66os0sr7bm.jpg,1,5
Manasa Event,08401854424,,Srisaischoolschool Uppal,Shanthi Nagar Colony Uppal,hyderabad,4,25 Ratings,"Caterers, Event Organisers",17.399236,78.5708759,500039,040PXX40.XX40.230429034929.E2N9,https://www.justdial.com/Hyderabad/Manasa-Event-Srisaischoolschool-Uppal/040PXX40-XX40-230429034929-E2N9_BZDET,4,https://content.jdmagicbox.com/v2/comp/hyderabad/n9/040pxx40.xx40.230429034929.e2n9/catalogue/manasa-event-uppal-hyderabad-caterers-se0xpxqwea.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n9/040pxx40.xx40.230429034929.e2n9/catalogue/manasa-event-uppal-hyderabad-caterers-o1l2asln0n.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n9/040pxx40.xx40.230429034929.e2n9/catalogue/manasa-event-uppal-hyderabad-caterers-kbno40ghdu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n9/040pxx40.xx40.230429034929.e2n9/catalogue/manasa-event-uppal-hyderabad-caterers-620xuhwgi2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n9/040pxx40.xx40.230429034929.e2n9/catalogue/manasa-event-uppal-hyderabad-caterers-zv4q4nirbm.jpg,1,5
Z N Florist,07048001395,,Near BY Vegetable Market Gudi Malkapur,Flower Market Gudi Malkapur,Hyderabad,4.7,7 Ratings,"Flower Decorators, Event Organisers",17.384669444444,78.433986111111,500028,040PXX40.XX40.140825093726.L6I7,https://www.justdial.com/Hyderabad/Z-N-Florist-Near-By-Vegetable-Market-Gudi-Malkapur/040PXX40-XX40-140825093726-L6I7_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/i7/040pxx40.xx40.140825093726.l6i7/catalogue/z-n-florist-gudi-malkapur-hyderabad-wedding-mandap-decorators-q6mnesz6h8.jpg,1,5
A A Stories,07383785665,,Beside Indian Oil Madinaguda,Madinaguda Main Road Madinaguda,hyderabad,3.5,2 Ratings,"Flower Decorators, Disc Jockey",17.4950108,78.3371506,500049,040PXX40.XX40.230705161705.E5W6,https://www.justdial.com/Hyderabad/A-A-Stories-Beside-Indian-Oil-Madinaguda/040PXX40-XX40-230705161705-E5W6_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/hyderabad/w6/040pxx40.xx40.230705161705.e5w6/catalogue/ahiyan-arnav-madinaguda-hyderabad-software-companies-air9gfjt2q.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w6/040pxx40.xx40.230705161705.e5w6/catalogue/ahiyan-arnav-madinaguda-hyderabad-software-companies-67za5ak4v6.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w6/040pxx40.xx40.230705161705.e5w6/catalogue/ahiyan-arnav-madinaguda-hyderabad-software-companies-i6g5lrvkuh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w6/040pxx40.xx40.230705161705.e5w6/catalogue/ahiyan-arnav-madinaguda-hyderabad-software-companies-edjfkmhm8t.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w6/040pxx40.xx40.230705161705.e5w6/catalogue/ahiyan-arnav-madinaguda-hyderabad-software-companies-5qvx1vvege.jpg,1,5
BGM Events,08867846980,,Near Rajiv Gruha Kalpa Chanda Nagar,Surabhi Colony Main Road Chanda Nagar,hyderabad,4.3,13 Ratings,"Flower Decorators, Birthday Party Decorators",17.4988629,78.3243656,500050,040PXX40.XX40.210529103816.Z6C6,https://www.justdial.com/Hyderabad/BGM-Events-Near-Rajiv-Gruha-Kalpa-Chanda-Nagar/040PXX40-XX40-210529103816-Z6C6_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/hyderabad/c6/040pxx40.xx40.210529103816.z6c6/catalogue/bgm-events-chanda-nagar-hyderabad-flower-decorators-qtlp2vq5e3.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c6/040pxx40.xx40.210529103816.z6c6/catalogue/bgm-events-chanda-nagar-hyderabad-flower-decorators-onxebtovfl.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c6/040pxx40.xx40.210529103816.z6c6/catalogue/bgm-events-chanda-nagar-hyderabad-flower-decorators-vy31w1312c.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c6/040pxx40.xx40.210529103816.z6c6/catalogue/bgm-events-chanda-nagar-hyderabad-flower-decorators-w3t8h31smw.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c6/040pxx40.xx40.210529103816.z6c6/catalogue/bgm-events-chanda-nagar-hyderabad-flower-decorators-fc4yjne36q.jpg,1,5
M K Sound And Decorator,08904580378,,Shop 2 Shaikpet Beside Govt School Gachibowli,Shop 1 Gachibowli Main Road Gachibowli,Hyderabad,4.4,26 Ratings,"Tent House, Flower Decorators",17.435903,78.341696,500032,040PXX40.XX40.161207170326.Z9T9,https://www.justdial.com/Hyderabad/M-K-Sound-And-Decorator-Shop-2-Shaikpet-Beside-Govt-School-Gachibowli/040PXX40-XX40-161207170326-Z9T9_BZDET,4.4,https://content.jdmagicbox.com/v2/comp/hyderabad/t9/040pxx40.xx40.161207170326.z9t9/catalogue/m-k-sound-and-decorator-gachibowli-hyderabad-tent-house-y7vcqvonqq.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t9/040pxx40.xx40.161207170326.z9t9/catalogue/m-k-sound-and-decorator-gachibowli-hyderabad-tent-house-b8pfz5d208.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t9/040pxx40.xx40.161207170326.z9t9/catalogue/m-k-sound-and-decorator-gachibowli-hyderabad-tent-house-frboyy4p31.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t9/040pxx40.xx40.161207170326.z9t9/catalogue/m-k-sound-and-decorator-gachibowli-hyderabad-tent-house-5h8edc2cim.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t9/040pxx40.xx40.161207170326.z9t9/catalogue/m-k-sound-and-decorator-gachibowli-hyderabad-tent-house-5gbp200wwi.jpg,1,5
Sri Sai Laxmi Events & Tent House,07043467054,,Near By Rahul School Apurupa Colony Jeedimetla,Apurupa Colony-Jeedimetla,Hyderabad,4.3,15 Ratings,"Tent House, Event Organisers",17.531104,78.449466,500055,040PXX40.XX40.110816160006.C6J1,https://www.justdial.com/Hyderabad/Sri-Sai-Laxmi-Events-Tent-House-Near-By-Rahul-School-Apurupa-Colony-Jeedimetla/040PXX40-XX40-110816160006-C6J1_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.110816160006.c6j1/catalogue/vinuthna-events-apurupa-colony-jeedimetla-hyderabad-tent-house-diy82b5940.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.110816160006.c6j1/catalogue/vinuthna-events-apurupa-colony-jeedimetla-hyderabad-tent-house-xpo8u4s1g5.jpg;https://content.jdmagicbox.com/comp/hyderabad/j1/040pxx40.xx40.110816160006.c6j1/catalogue/vinuthna-events-apurupa-colony-jeedimetla-hyderabad-tent-house-bwc2d45b62.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.110816160006.c6j1/catalogue/vinuthna-events-apurupa-colony-jeedimetla-hyderabad-tent-house-ccbzi7uwdn.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j1/040pxx40.xx40.110816160006.c6j1/catalogue/vinuthna-events-apurupa-colony-jeedimetla-hyderabad-tent-house-usm7eqcrj6.jpg,1,2
A K Events,07411785931,,Near Police Station Back Side Miyapur,Block A 205 B Manasa Bhel Executive Towers Miyapur,hyderabad,4.2,12 Ratings,"Event Organisers, Birthday Party Organisers",17.4969492,78.3457613,500049,040PXX40.XX40.220915131025.R9I8,https://www.justdial.com/Hyderabad/A-K-Events-Near-Police-Station-Back-Side-Miyapur/040PXX40-XX40-220915131025-R9I8_BZDET,4.2,https://content.jdmagicbox.com/v2/comp/hyderabad/i8/040pxx40.xx40.220915131025.r9i8/catalogue/a-k-events-begumpet-hyderabad-caterers-66739myvx0.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i8/040pxx40.xx40.220915131025.r9i8/catalogue/a-k-events-begumpet-hyderabad-caterers-ytonc2ivan.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i8/040pxx40.xx40.220915131025.r9i8/catalogue/a-k-events-begumpet-hyderabad-caterers-vldev7zyne.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i8/040pxx40.xx40.220915131025.r9i8/catalogue/a-k-events-begumpet-hyderabad-caterers-hdszuzzrvz.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/i8/040pxx40.xx40.220915131025.r9i8/catalogue/a-k-events-begumpet-hyderabad-caterers-mv20jg7jim.jpg,1,5
Dj Naveen Sound Lighting & Flower Decoration,09035627060,,Back Side Lane Of Wesley Church Srinivasanagar Colony,Chilkalguda Srinivasanagar Colony,hyderabad,3.5,2 Ratings,"Flower Decorators, Birthday Party Decorators",17.4272058,78.5107369,500061,040PXX40.XX40.251029211551.S4Z1,https://www.justdial.com/Hyderabad/Dj-Naveen-Sound-Lighting-Flower-Decoration-Back-Side-Lane-Of-Wesley-Church-Srinivasanagar-Colony/040PXX40-XX40-251029211551-S4Z1_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/hyderabad/z1/040pxx40.xx40.251029211551.s4z1/catalogue/dj-naveen-sound-lighting-and-flower-decoration-srinivasanagar-colony-hyderabad-event-organisers-io4b5vjyfg.jpg,1,5
Manisha Events,08732922683,, Kummarguda,H No 23-3-512/126 Kummarguda,hyderabad,4.6,10 Ratings,"Birthday Party Decorators, Event Organisers",17.436925888062,78.489402770996,500003,040PXX40.XX40.140617151020.D5Q4,https://www.justdial.com/Secunderabad/Manisha-Events-Kummarguda/040PXX40-XX40-140617151020-D5Q4_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/hyderabad/q4/040pxx40.xx40.140617151020.d5q4/catalogue/manisha-events-kummarguda-secunderabad-balloon-decorators-5z7xxnaidc.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q4/040pxx40.xx40.140617151020.d5q4/catalogue/manisha-events-kummarguda-secunderabad-balloon-decorators-885lf7k7o9.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q4/040pxx40.xx40.140617151020.d5q4/catalogue/manisha-events-kummarguda-secunderabad-balloon-decorators-5fwc0w188w.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q4/040pxx40.xx40.140617151020.d5q4/catalogue/manisha-events-secunderabad-city-secunderabad-balloon-decorators-cibzbybqpu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q4/040pxx40.xx40.140617151020.d5q4/catalogue/manisha-events-secunderabad-secunderabad-balloon-decorators-519kde0btw.jpg,1,5
Akshara Events,08460487885,,Near Pillar No 143 Attapur,Janapriya Utopia Attapur,Hyderabad,4.4,40 Ratings,"Flower Decorators, Birthday Party Decorators",17.3670875,78.4205181,500048,040PXX40.XX40.140901120759.W2C5,https://www.justdial.com/Hyderabad/Akshara-Events-Near-Pillar-No-143-Attapur/040PXX40-XX40-140901120759-W2C5_BZDET,4.4,https://content.jdmagicbox.com/comp/service_catalogue/party-organisers-for-saree-function-040pxx40.xx40.140901120759.w2c5-q5hdyjs.jpg;https://content.jdmagicbox.com/comp/service_catalogue/decorator-kalyana-mandapam-040pxx40.xx40.140901120759.w2c5-t3r2naf.jpg;https://content.jdmagicbox.com/comp/service_catalogue/party-organisers-for-engagement-040pxx40.xx40.140901120759.w2c5-hm74new.jpg;https://content.jdmagicbox.com/comp/service_catalogue/event-organisers-for-wedding-040pxx40.xx40.140901120759.w2c5-8ooofza.jpg;https://content.jdmagicbox.com/comp/service_catalogue/decorators-for-naming-ceremony-040pxx40.xx40.140901120759.w2c5-kc8v3gf.jpg,1,5
Roshni Tent House,09008391784,,Kethlapur Borabanda,Balaji Nagar Borabanda,hyderabad,5,3 Ratings,"Tent House, Flower Decorators",17.448576,78.4231304,500018,040PXX40.XX40.250719115727.H9F4,https://www.justdial.com/Hyderabad/Roshni-Tent-House-Kethlapur-Borabanda/040PXX40-XX40-250719115727-H9F4_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.250719115727.h9f4/catalogue/i9at9r82ukhdeyx-umdb2r79jj.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.250719115727.h9f4/catalogue/roshni-tent-house-borabanda-hyderabad-tent-house-fmln2db842.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.250719115727.h9f4/catalogue/roshni-tent-house-borabanda-hyderabad-tent-house-e4vmt89ki1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.250719115727.h9f4/catalogue/roshni-tent-house-borabanda-hyderabad-tent-house-ujufty6mh7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/f4/040pxx40.xx40.250719115727.h9f4/catalogue/roshni-tent-house-borabanda-hyderabad-tent-house-oye5dyk77z.jpg,1,5
Decor By Md,08904264917,,Near Siddiqa Function Hall Mehdipatnam,Inner Ring Road Mehdipatnam,hyderabad,4.5,17 Ratings,"Flower Decorators, Birthday Party Decorators",17.392560859405,78.447746617939,500028,040PXX40.XX40.220729160656.A9T5,https://www.justdial.com/Hyderabad/Decor-By-Md-Near-Siddiqa-Function-Hall-Mehdipatnam/040PXX40-XX40-220729160656-A9T5_BZDET,4.5,https://content.jdmagicbox.com/v2/comp/hyderabad/t5/040pxx40.xx40.220729160656.a9t5/catalogue/decor-by-md-mehdipatnam-hyderabad-decorators-z5fc67zzdi.jpg;https://content.jdmagicbox.com/comp/service_catalogue/-event-decorators-for-marriage-040pxx40.xx40.220729160656.a9t5-zs3xi3e.jpg;https://content.jdmagicbox.com/comp/service_catalogue/-event-decorators-040pxx40.xx40.220729160656.a9t5-qo9a91g.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t5/040pxx40.xx40.220729160656.a9t5/catalogue/decor-by-md-mehdipatnam-hyderabad-decorators-g9s1kqeblg.jpg;https://content.jdmagicbox.com/comp/service_catalogue/-stage-decorators-for-party-040pxx40.xx40.220729160656.a9t5-g38bobr.jpg,1,5
Vnp Anchors and Events,08511432248,,Near Little Flower High School LB Nagar,Road No 7 LB Nagar,hyderabad,4.8,4 Ratings,"Caterers, Photographers",17.346231502496,78.542957775096,500074,040PXX40.XX40.250403215008.V7D4,https://www.justdial.com/Hyderabad/Vnp-Anchors-and-Events-Near-Little-Flower-High-School-Lb-Nagar/040PXX40-XX40-250403215008-V7D4_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/d4/040pxx40.xx40.250403215008.v7d4/catalogue/vnp-anchors-and-events-lb-nagar-hyderabad-anchoring-services-iv8tvv18cv.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d4/040pxx40.xx40.250403215008.v7d4/catalogue/vnp-anchors-and-events-lb-nagar-hyderabad-anchoring-services-px6z8cmr6h.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d4/040pxx40.xx40.250403215008.v7d4/catalogue/vnp-anchors-and-events-lb-nagar-hyderabad-anchoring-services-px6z8cmr6h-250.jpg,1,5
Jr Events,08511208063,, Begumpet,Beside Vivanta Hotel Begumpet,hyderabad,4.4,5 Ratings,"Event Organisers, Balloon Decorators",17.4421,78.461689,500016,040PXX40.XX40.250506160047.T6X7,https://www.justdial.com/Hyderabad/Jr-Events-Begumpet/040PXX40-XX40-250506160047-T6X7_BZDET,4.4,https://content.jdmagicbox.com/comp/def_content/event-organisers-for-corporate/shutterstock-265644977-event-organisers-for-corporate-3-k8ylj.jpg,1,5
King Nani Musical Pad Band,08460438073,,Near Bharat Petrol Bunk Addagutta Tukaram Gate East Marredpally,Secunderabad Telangana India East Marredpally,hyderabad,4.7,9 Ratings,"Event Organisers, Wedding Bands",17.4431789,78.5131001,500026,040PXX40.XX40.160712021020.V7A1,https://www.justdial.com/Hyderabad/King-Nani-Musical-Pad-Band-Near-Bharat-Petrol-Bunk-Addagutta-Tukaram-Gate-East-Marredpally/040PXX40-XX40-160712021020-V7A1_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/a1/040pxx40.xx40.160712021020.v7a1/catalogue/king-nani-musical-pad-band-east-marredpally-hyderabad-orchestra-bands-vwkv5z2ns3.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/a1/040pxx40.xx40.160712021020.v7a1/catalogue/king-nani-musical-pad-band-east-marredpally-hyderabad-orchestra-bands-902517o1qb.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/a1/040pxx40.xx40.160712021020.v7a1/catalogue/king-nani-musical-pad-band-east-marredpally-hyderabad-orchestra-bands-n4mtvg56nt.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/a1/040pxx40.xx40.160712021020.v7a1/catalogue/king-nani-brass-band-secunderabad-hyderabad-brass-bands-8khv7zvz35.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/a1/040pxx40.xx40.160712021020.v7a1/catalogue/king-nani-musical-pad-band-east-marredpally-hyderabad-orchestra-bands-nms730s57o.jpg,1,5
Aksa Events,07041823194,,Near By BHIMA Mart Madhapur,Shobha Residency Ayyappa Society Madhapur,hyderabad,4.9,47 Ratings,"Flower Decorators, Birthday Party Decorators",17.4446681,78.3912617,500081,040PXX40.XX40.160908122337.L3W7,https://www.justdial.com/Hyderabad/Aksa-Events-Near-By-Bhima-Mart-Madhapur/040PXX40-XX40-160908122337-L3W7_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160908122337.l3w7/catalogue/prashanthi-hairstyles-madhapur-hyderabad-makeup-artists-91a13fbfft.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160908122337.l3w7/catalogue/prashanthi-hairstyles-madhapur-hyderabad-makeup-artists-2kiszwzf9h.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160908122337.l3w7/catalogue/prashanthi-hairstyles-madhapur-hyderabad-makeup-artists-c0psb8v37r.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160908122337.l3w7/catalogue/aksa-events-madhapur-hyderabad-makeup-artists-n4b0up0iyu.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160908122337.l3w7/catalogue/aksa-events-madhapur-hyderabad-makeup-artists-3sexdimhxq.jpg,1,5
